pair_id,pair_type,E1_index,E2_index,E3_index,E4_index,k1_index,k2_index,k3_index,k4_index,E1,E2,E3,E4,k1,k2,k3,k4,kw1,kw2,kw3,kw4,k4_mapped,probability
9-8-8-8-0-899-910-709,ehh,9,8,8,8,0,899,910,709,0.4,-0.14529999999999976,-0.14529999999999976,-0.9551000000000003,"[0.0, 0.0, 0.0]","[-1.2856411751856643e-17, -1.7166036328300043e-18, -0.2916765035769095]","[0.08419973765003352, 0.23815286056526783, -0.14583825178845475]","[0.08419973765003348, 0.2381528605652678, -0.43751475536536427]",0.001,0.001,0.001,0.001,"[0.08419973765003358, 0.23815286056526788, -0.4375147553653643]",1.1594740923006252e-13
9-8-8-8-0-899-989-778,ehh,9,8,8,8,0,899,989,778,0.4,-0.14529999999999976,-0.14529999999999976,-0.9551000000000003,"[0.0, 0.0, 0.0]","[-1.2856411751856643e-17, -1.7166036328300043e-18, -0.2916765035769095]","[-0.08419973765003352, -0.2381528605652678, -0.14583825178845475]","[-0.08419973765003357, -0.23815286056526777, -0.43751475536536427]",0.001,0.001,0.001,0.001,"[-0.08419973765003341, -0.2381528605652679, -0.4375147553653643]",1.1594740923006252e-13
9-8-8-8-0-899-998-787,ehh,9,8,8,8,0,899,998,787,0.4,-0.14529999999999976,-0.14529999999999976,-0.9551000000000003,"[0.0, 0.0, 0.0]","[-1.2856411751856643e-17, -1.7166036328300043e-18, -0.2916765035769095]","[-0.25259921295010057, 2.4414516192591173e-08, -0.14583825178845475]","[-0.2525992129501005, 2.44145161743494e-08, -0.43751475536536427]",0.001,0.001,0.001,0.001,"[-0.25259921295010057, 2.4414516353044036e-08, -0.4375147553653643]",1.1594740923006252e-13
9-8-8-8-0-901-91-992,ehh,9,8,8,8,0,901,91,992,0.4,-0.14529999999999976,-0.14529999999999976,-0.9551000000000003,"[0.0, 0.0, 0.0]","[0.25259921295010057, -2.4414516187368884e-08, -0.14583825178845475]","[0.16839947530006705, -0.238152884979784, 0.0]","[0.4209986882501676, -0.23815290939430017, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.4209986882501676, -0.2381529093943002, -0.14583825178845472]",1.1594740923006252e-13
9-8-8-8-0-901-112-13,ehh,9,8,8,8,0,901,112,13,0.4,-0.14529999999999976,-0.14529999999999976,-0.9551000000000003,"[0.0, 0.0, 0.0]","[0.25259921295010057, -2.4414516187368884e-08, -0.14583825178845475]","[0.25259921295010057, -2.4414516192591173e-08, 0.14583825178845475]","[0.505198425900201, -4.8829032360859974e-08, 0.0]",0.001,0.001,0.001,0.001,"[0.5051984259002011, -4.882903234526559e-08, 0.0]",1.1594740923006252e-13
9-8-8-7-0-901-121-22,ehh,9,8,8,7,0,901,121,22,0.4,-0.14529999999999976,-0.14529999999999976,-1.0374000000000003,"[0.0, 0.0, 0.0]","[0.25259921295010057, -2.4414516187368884e-08, -0.14583825178845475]","[0.08419973765003352, 0.2381528605652678, 0.14583825178845475]","[0.3367989506001341, 0.23815283615075164, 0.0]",0.001,0.001,0.001,0.001,"[0.3367989506001341, 0.23815283615075167, 0.0]",1.1594740923006252e-13
9-8-8-8-0-901-899-790,ehh,9,8,8,8,0,901,899,790,0.4,-0.14529999999999976,-0.14529999999999976,-0.9551000000000003,"[0.0, 0.0, 0.0]","[0.25259921295010057, -2.4414516187368884e-08, -0.14583825178845475]","[-1.2856411751856643e-17, -1.7166036328300043e-18, -0.2916765035769095]","[0.2525992129501005, -2.4414516198671765e-08, -0.43751475536536427]",0.001,0.001,0.001,0.001,"[0.2525992129501006, -2.441451613099943e-08, -0.4375147553653643]",1.1594740923006252e-13
9-8-8-8-0-901-910-811,ehh,9,8,8,8,0,901,910,811,0.4,-0.14529999999999976,-0.14529999999999976,-0.9551000000000003,"[0.0, 0.0, 0.0]","[0.25259921295010057, -2.4414516187368884e-08, -0.14583825178845475]","[0.08419973765003352, 0.23815286056526783, -0.14583825178845475]","[0.3367989506001341, 0.23815283615075164, -0.2916765035769095]",0.001,0.001,0.001,0.001,"[0.3367989506001341, 0.2381528361507516, -0.29167650357690944]",1.1594740923006252e-13
9-8-8-7-0-901-989-880,ehh,9,8,8,7,0,901,989,880,0.4,-0.14529999999999976,-0.14529999999999976,-1.0374000000000003,"[0.0, 0.0, 0.0]","[0.25259921295010057, -2.4414516187368884e-08, -0.14583825178845475]","[-0.08419973765003352, -0.2381528605652678, -0.14583825178845475]","[0.16839947530006705, -0.238152884979784, -0.2916765035769095]",0.001,0.001,0.001,0.001,"[0.16839947530006705, -0.23815288497978393, -0.29167650357690944]",1.1594740923006252e-13
9-8-8-8-0-910-19-929,ehh,9,8,8,8,0,910,19,929,0.4,-0.14529999999999976,-0.14529999999999976,-0.9551000000000003,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.23815286056526783, -0.14583825178845475]","[-0.16839947530006705, 0.238152884979784, 0.0]","[-0.08419973765003352, 0.47630574554505184, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.0841997376500335, 0.4763057455450519, -0.14583825178845472]",1.1594740923006252e-13
9-8-8-7-0-910-112-22,ehh,9,8,8,7,0,910,112,22,0.4,-0.14529999999999976,-0.14529999999999976,-1.0374000000000003,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.23815286056526783, -0.14583825178845475]","[0.25259921295010057, -2.4414516192591173e-08, 0.14583825178845475]","[0.3367989506001341, 0.23815283615075164, 0.0]",0.001,0.001,0.001,0.001,"[0.3367989506001341, 0.23815283615075167, 0.0]",1.1594740923006252e-13
9-8-8-8-0-910-121-31,ehh,9,8,8,8,0,910,121,31,0.4,-0.14529999999999976,-0.14529999999999976,-0.9551000000000003,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.23815286056526783, -0.14583825178845475]","[0.08419973765003352, 0.2381528605652678, 0.14583825178845475]","[0.16839947530006705, 0.4763057211305356, 0.0]",0.001,0.001,0.001,0.001,"[0.16839947530006705, 0.4763057211305357, 0.0]",1.1594740923006252e-13
9-8-8-8-0-910-899-709,ehh,9,8,8,8,0,910,899,709,0.4,-0.14529999999999976,-0.14529999999999976,-0.9551000000000003,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.23815286056526783, -0.14583825178845475]","[-1.2856411751856643e-17, -1.7166036328300043e-18, -0.2916765035769095]","[0.08419973765003348, 0.2381528605652678, -0.43751475536536427]",0.001,0.001,0.001,0.001,"[0.08419973765003358, 0.23815286056526788, -0.4375147553653643]",1.1594740923006252e-13
9-8-8-8-0-910-901-811,ehh,9,8,8,8,0,910,901,811,0.4,-0.14529999999999976,-0.14529999999999976,-0.9551000000000003,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.23815286056526783, -0.14583825178845475]","[0.25259921295010057, -2.4414516187368884e-08, -0.14583825178845475]","[0.3367989506001341, 0.23815283615075164, -0.2916765035769095]",0.001,0.001,0.001,0.001,"[0.3367989506001341, 0.2381528361507516, -0.29167650357690944]",1.1594740923006252e-13
9-8-8-7-0-910-998-808,ehh,9,8,8,7,0,910,998,808,0.4,-0.14529999999999976,-0.14529999999999976,-1.0374000000000003,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.23815286056526783, -0.14583825178845475]","[-0.25259921295010057, 2.4414516192591173e-08, -0.14583825178845475]","[-0.16839947530006705, 0.238152884979784, -0.2916765035769095]",0.001,0.001,0.001,0.001,"[-0.168399475300067, 0.23815288497978396, -0.29167650357690944]",1.1594740923006252e-13
9-8-8-8-0-989-91-970,ehh,9,8,8,8,0,989,91,970,0.4,-0.14529999999999976,-0.14529999999999976,-0.9551000000000003,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.2381528605652678, -0.14583825178845475]","[0.16839947530006705, -0.238152884979784, 0.0]","[0.08419973765003352, -0.4763057455450518, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003352, -0.4763057455450519, -0.14583825178845472]",1.1594740923006252e-13
9-8-8-7-0-989-109-88,ehh,9,8,8,7,0,989,109,88,0.4,-0.14529999999999976,-0.14529999999999976,-1.0374000000000003,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.2381528605652678, -0.14583825178845475]","[-0.25259921295010057, 2.4414516187368884e-08, 0.14583825178845475]","[-0.3367989506001341, -0.23815283615075164, 0.0]",0.001,0.001,0.001,0.001,"[-0.33679895060013415, -0.23815283615075172, 0.0]",1.1594740923006252e-13
9-8-8-8-0-989-190-79,ehh,9,8,8,8,0,989,190,79,0.4,-0.14529999999999976,-0.14529999999999976,-0.9551000000000003,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.2381528605652678, -0.14583825178845475]","[-0.08419973765003352, -0.23815286056526783, 0.14583825178845475]","[-0.16839947530006705, -0.4763057211305356, 0.0]",0.001,0.001,0.001,0.001,"[-0.168399475300067, -0.4763057211305357, 0.0]",1.1594740923006252e-13
9-8-8-8-0-989-899-778,ehh,9,8,8,8,0,989,899,778,0.4,-0.14529999999999976,-0.14529999999999976,-0.9551000000000003,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.2381528605652678, -0.14583825178845475]","[-1.2856411751856643e-17, -1.7166036328300043e-18, -0.2916765035769095]","[-0.08419973765003357, -0.23815286056526777, -0.43751475536536427]",0.001,0.001,0.001,0.001,"[-0.08419973765003341, -0.2381528605652679, -0.4375147553653643]",1.1594740923006252e-13
9-8-8-7-0-989-901-880,ehh,9,8,8,7,0,989,901,880,0.4,-0.14529999999999976,-0.14529999999999976,-1.0374000000000003,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.2381528605652678, -0.14583825178845475]","[0.25259921295010057, -2.4414516187368884e-08, -0.14583825178845475]","[0.16839947530006705, -0.238152884979784, -0.2916765035769095]",0.001,0.001,0.001,0.001,"[0.16839947530006705, -0.23815288497978393, -0.29167650357690944]",1.1594740923006252e-13
9-8-8-8-0-989-998-877,ehh,9,8,8,8,0,989,998,877,0.4,-0.14529999999999976,-0.14529999999999976,-0.9551000000000003,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.2381528605652678, -0.14583825178845475]","[-0.25259921295010057, 2.4414516192591173e-08, -0.14583825178845475]","[-0.336798950600134, -0.23815283615075164, -0.2916765035769095]",0.001,0.001,0.001,0.001,"[-0.33679895060013415, -0.23815283615075172, -0.29167650357690944]",1.1594740923006252e-13
9-8-8-8-0-998-19-907,ehh,9,8,8,8,0,998,19,907,0.4,-0.14529999999999976,-0.14529999999999976,-0.9551000000000003,"[0.0, 0.0, 0.0]","[-0.25259921295010057, 2.4414516192591173e-08, -0.14583825178845475]","[-0.16839947530006705, 0.238152884979784, 0.0]","[-0.4209986882501675, 0.2381529093943002, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.4209986882501676, 0.2381529093943002, -0.14583825178845472]",1.1594740923006252e-13
9-8-8-8-0-998-109-97,ehh,9,8,8,8,0,998,109,97,0.4,-0.14529999999999976,-0.14529999999999976,-0.9551000000000003,"[0.0, 0.0, 0.0]","[-0.25259921295010057, 2.4414516192591173e-08, -0.14583825178845475]","[-0.25259921295010057, 2.4414516187368884e-08, 0.14583825178845475]","[-0.505198425900201, 4.8829032360859974e-08, 0.0]",0.001,0.001,0.001,0.001,"[-0.5051984259002011, 4.882903226199886e-08, 0.0]",1.1594740923006252e-13
9-8-8-7-0-998-190-88,ehh,9,8,8,7,0,998,190,88,0.4,-0.14529999999999976,-0.14529999999999976,-1.0374000000000003,"[0.0, 0.0, 0.0]","[-0.25259921295010057, 2.4414516192591173e-08, -0.14583825178845475]","[-0.08419973765003352, -0.23815286056526783, 0.14583825178845475]","[-0.3367989506001341, -0.23815283615075164, 0.0]",0.001,0.001,0.001,0.001,"[-0.33679895060013415, -0.23815283615075172, 0.0]",1.1594740923006252e-13
9-8-8-8-0-998-899-787,ehh,9,8,8,8,0,998,899,787,0.4,-0.14529999999999976,-0.14529999999999976,-0.9551000000000003,"[0.0, 0.0, 0.0]","[-0.25259921295010057, 2.4414516192591173e-08, -0.14583825178845475]","[-1.2856411751856643e-17, -1.7166036328300043e-18, -0.2916765035769095]","[-0.2525992129501005, 2.44145161743494e-08, -0.43751475536536427]",0.001,0.001,0.001,0.001,"[-0.25259921295010057, 2.4414516353044036e-08, -0.4375147553653643]",1.1594740923006252e-13
9-8-8-7-0-998-910-808,ehh,9,8,8,7,0,998,910,808,0.4,-0.14529999999999976,-0.14529999999999976,-1.0374000000000003,"[0.0, 0.0, 0.0]","[-0.25259921295010057, 2.4414516192591173e-08, -0.14583825178845475]","[0.08419973765003352, 0.23815286056526783, -0.14583825178845475]","[-0.16839947530006705, 0.238152884979784, -0.2916765035769095]",0.001,0.001,0.001,0.001,"[-0.168399475300067, 0.23815288497978396, -0.29167650357690944]",1.1594740923006252e-13
9-8-8-8-0-998-989-877,ehh,9,8,8,8,0,998,989,877,0.4,-0.14529999999999976,-0.14529999999999976,-0.9551000000000003,"[0.0, 0.0, 0.0]","[-0.25259921295010057, 2.4414516192591173e-08, -0.14583825178845475]","[-0.08419973765003352, -0.2381528605652678, -0.14583825178845475]","[-0.336798950600134, -0.23815283615075164, -0.2916765035769095]",0.001,0.001,0.001,0.001,"[-0.33679895060013415, -0.23815283615075172, -0.29167650357690944]",1.1594740923006252e-13
9-8-8-7-0-19-112-121,ehh,9,8,8,7,0,19,112,121,0.4,-0.14529999999999976,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.238152884979784, 0.0]","[0.25259921295010057, -2.4414516192591173e-08, 0.14583825178845475]","[0.08419973765003352, 0.2381528605652678, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003354, 0.2381528605652678, 0.14583825178845475]",1.159474092300624e-13
9-8-8-7-0-19-190-109,ehh,9,8,8,7,0,19,190,109,0.4,-0.14529999999999976,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.238152884979784, 0.0]","[-0.08419973765003352, -0.23815286056526783, 0.14583825178845475]","[-0.25259921295010057, 2.4414516187368884e-08, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.2525992129501007, 2.4414516242021733e-08, 0.14583825178845475]",1.159474092300624e-13
9-8-8-7-0-19-901-910,ehh,9,8,8,7,0,19,901,910,0.4,-0.14529999999999976,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.238152884979784, 0.0]","[0.25259921295010057, -2.4414516187368884e-08, -0.14583825178845475]","[0.08419973765003352, 0.23815286056526783, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003352, 0.23815286056526785, -0.14583825178845472]",1.159474092300624e-13
9-8-8-7-0-19-989-998,ehh,9,8,8,7,0,19,989,998,0.4,-0.14529999999999976,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.238152884979784, 0.0]","[-0.08419973765003352, -0.2381528605652678, -0.14583825178845475]","[-0.25259921295010057, 2.4414516192591173e-08, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.25259921295010046, 2.4414516186510582e-08, -0.14583825178845472]",1.159474092300624e-13
9-8-8-7-0-91-109-190,ehh,9,8,8,7,0,91,109,190,0.4,-0.14529999999999976,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[0.16839947530006705, -0.238152884979784, 0.0]","[-0.25259921295010057, 2.4414516187368884e-08, 0.14583825178845475]","[-0.08419973765003352, -0.23815286056526783, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.08419973765003351, -0.23815286056526797, 0.14583825178845475]",1.159474092300624e-13
9-8-8-7-0-91-121-112,ehh,9,8,8,7,0,91,121,112,0.4,-0.14529999999999976,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[0.16839947530006705, -0.238152884979784, 0.0]","[0.08419973765003352, 0.2381528605652678, 0.14583825178845475]","[0.25259921295010057, -2.4414516192591173e-08, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.25259921295010057, -2.4414516186510582e-08, 0.14583825178845475]",1.159474092300624e-13
9-8-8-7-0-91-910-901,ehh,9,8,8,7,0,91,910,901,0.4,-0.14529999999999976,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[0.16839947530006705, -0.238152884979784, 0.0]","[0.08419973765003352, 0.23815286056526783, -0.14583825178845475]","[0.25259921295010057, -2.4414516187368884e-08, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.25259921295010057, -2.4414516186510582e-08, -0.14583825178845472]",1.159474092300624e-13
9-8-8-7-0-91-998-989,ehh,9,8,8,7,0,91,998,989,0.4,-0.14529999999999976,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[0.16839947530006705, -0.238152884979784, 0.0]","[-0.25259921295010057, 2.4414516192591173e-08, -0.14583825178845475]","[-0.08419973765003352, -0.2381528605652678, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.0841997376500335, -0.23815286056526777, -0.14583825178845472]",1.159474092300624e-13
9-8-8-7-0-109-91-190,ehh,9,8,8,7,0,109,91,190,0.4,-0.14529999999999976,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[-0.25259921295010057, 2.4414516187368884e-08, 0.14583825178845475]","[0.16839947530006705, -0.238152884979784, 0.0]","[-0.08419973765003352, -0.23815286056526783, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.08419973765003351, -0.23815286056526797, 0.14583825178845475]",1.159474092300624e-13
9-8-8-7-0-109-112-211,ehh,9,8,8,7,0,109,112,211,0.4,-0.14529999999999976,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[-0.25259921295010057, 2.4414516187368884e-08, 0.14583825178845475]","[0.25259921295010057, -2.4414516192591173e-08, 0.14583825178845475]","[1.2856411751856643e-17, 1.7166036328300043e-18, 0.2916765035769095]",0.001,0.001,0.001,0.001,"[0.0, -1.3877787807814457e-17, 0.2916765035769095]",1.159474092300624e-13
9-8-8-7-0-109-899-998,ehh,9,8,8,7,0,109,899,998,0.4,-0.14529999999999976,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[-0.25259921295010057, 2.4414516187368884e-08, 0.14583825178845475]","[-1.2856411751856643e-17, -1.7166036328300043e-18, -0.2916765035769095]","[-0.25259921295010057, 2.4414516192591173e-08, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.25259921295010046, 2.4414516186510582e-08, -0.14583825178845472]",1.159474092300624e-13
9-8-8-7-0-109-910-19,ehh,9,8,8,7,0,109,910,19,0.4,-0.14529999999999976,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[-0.25259921295010057, 2.4414516187368884e-08, 0.14583825178845475]","[0.08419973765003352, 0.23815286056526783, -0.14583825178845475]","[-0.16839947530006705, 0.238152884979784, 0.0]",0.001,0.001,0.001,0.001,"[-0.168399475300067, 0.23815288497978399, 0.0]",1.159474092300624e-13
9-8-8-7-0-112-19-121,ehh,9,8,8,7,0,112,19,121,0.4,-0.14529999999999976,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[0.25259921295010057, -2.4414516192591173e-08, 0.14583825178845475]","[-0.16839947530006705, 0.238152884979784, 0.0]","[0.08419973765003352, 0.2381528605652678, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003354, 0.2381528605652678, 0.14583825178845475]",1.159474092300624e-13
9-8-8-7-0-112-109-211,ehh,9,8,8,7,0,112,109,211,0.4,-0.14529999999999976,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[0.25259921295010057, -2.4414516192591173e-08, 0.14583825178845475]","[-0.25259921295010057, 2.4414516187368884e-08, 0.14583825178845475]","[1.2856411751856643e-17, 1.7166036328300043e-18, 0.2916765035769095]",0.001,0.001,0.001,0.001,"[0.0, -1.3877787807814457e-17, 0.2916765035769095]",1.159474092300624e-13
9-8-8-7-0-112-899-901,ehh,9,8,8,7,0,112,899,901,0.4,-0.14529999999999976,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[0.25259921295010057, -2.4414516192591173e-08, 0.14583825178845475]","[-1.2856411751856643e-17, -1.7166036328300043e-18, -0.2916765035769095]","[0.25259921295010057, -2.4414516187368884e-08, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.25259921295010057, -2.4414516186510582e-08, -0.14583825178845472]",1.159474092300624e-13
9-8-8-7-0-112-989-91,ehh,9,8,8,7,0,112,989,91,0.4,-0.14529999999999976,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[0.25259921295010057, -2.4414516192591173e-08, 0.14583825178845475]","[-0.08419973765003352, -0.2381528605652678, -0.14583825178845475]","[0.16839947530006705, -0.238152884979784, 0.0]",0.001,0.001,0.001,0.001,"[0.16839947530006705, -0.23815288497978396, 0.0]",1.159474092300624e-13
9-8-8-7-0-121-91-112,ehh,9,8,8,7,0,121,91,112,0.4,-0.14529999999999976,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.2381528605652678, 0.14583825178845475]","[0.16839947530006705, -0.238152884979784, 0.0]","[0.25259921295010057, -2.4414516192591173e-08, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.25259921295010057, -2.4414516186510582e-08, 0.14583825178845475]",1.159474092300624e-13
9-8-8-7-0-121-190-211,ehh,9,8,8,7,0,121,190,211,0.4,-0.14529999999999976,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.2381528605652678, 0.14583825178845475]","[-0.08419973765003352, -0.23815286056526783, 0.14583825178845475]","[1.2856411751856643e-17, 1.7166036328300043e-18, 0.2916765035769095]",0.001,0.001,0.001,0.001,"[0.0, -4.163336342344337e-17, 0.2916765035769095]",1.159474092300624e-13
9-8-8-7-0-121-899-910,ehh,9,8,8,7,0,121,899,910,0.4,-0.14529999999999976,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.2381528605652678, 0.14583825178845475]","[-1.2856411751856643e-17, -1.7166036328300043e-18, -0.2916765035769095]","[0.08419973765003352, 0.23815286056526783, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003351, 0.23815286056526785, -0.14583825178845472]",1.159474092300624e-13
9-8-8-7-0-121-998-19,ehh,9,8,8,7,0,121,998,19,0.4,-0.14529999999999976,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.2381528605652678, 0.14583825178845475]","[-0.25259921295010057, 2.4414516192591173e-08, -0.14583825178845475]","[-0.16839947530006705, 0.238152884979784, 0.0]",0.001,0.001,0.001,0.001,"[-0.168399475300067, 0.23815288497978399, 0.0]",1.159474092300624e-13
9-8-8-7-0-190-19-109,ehh,9,8,8,7,0,190,19,109,0.4,-0.14529999999999976,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.23815286056526783, 0.14583825178845475]","[-0.16839947530006705, 0.238152884979784, 0.0]","[-0.25259921295010057, 2.4414516187368884e-08, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.2525992129501007, 2.4414516242021733e-08, 0.14583825178845475]",1.159474092300624e-13
9-8-8-7-0-190-121-211,ehh,9,8,8,7,0,190,121,211,0.4,-0.14529999999999976,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.23815286056526783, 0.14583825178845475]","[0.08419973765003352, 0.2381528605652678, 0.14583825178845475]","[1.2856411751856643e-17, 1.7166036328300043e-18, 0.2916765035769095]",0.001,0.001,0.001,0.001,"[0.0, -4.163336342344337e-17, 0.2916765035769095]",1.159474092300624e-13
9-8-8-7-0-190-899-989,ehh,9,8,8,7,0,190,899,989,0.4,-0.14529999999999976,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.23815286056526783, 0.14583825178845475]","[-1.2856411751856643e-17, -1.7166036328300043e-18, -0.2916765035769095]","[-0.08419973765003352, -0.2381528605652678, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.0841997376500335, -0.23815286056526777, -0.14583825178845472]",1.159474092300624e-13
9-8-8-7-0-190-901-91,ehh,9,8,8,7,0,190,901,91,0.4,-0.14529999999999976,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.23815286056526783, 0.14583825178845475]","[0.25259921295010057, -2.4414516187368884e-08, -0.14583825178845475]","[0.16839947530006705, -0.238152884979784, 0.0]",0.001,0.001,0.001,0.001,"[0.16839947530006705, -0.23815288497978396, 0.0]",1.159474092300624e-13
9-8-8-7-0-211-901-112,ehh,9,8,8,7,0,211,901,112,0.4,-0.14529999999999976,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[1.2856411751856643e-17, 1.7166036328300043e-18, 0.2916765035769095]","[0.25259921295010057, -2.4414516187368884e-08, -0.14583825178845475]","[0.25259921295010057, -2.4414516192591173e-08, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.25259921295010057, -2.4414516186510582e-08, 0.14583825178845475]",1.159474092300624e-13
9-8-8-7-0-211-910-121,ehh,9,8,8,7,0,211,910,121,0.4,-0.14529999999999976,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[1.2856411751856643e-17, 1.7166036328300043e-18, 0.2916765035769095]","[0.08419973765003352, 0.23815286056526783, -0.14583825178845475]","[0.08419973765003352, 0.2381528605652678, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003354, 0.2381528605652678, 0.14583825178845475]",1.159474092300624e-13
9-8-8-7-0-211-989-190,ehh,9,8,8,7,0,211,989,190,0.4,-0.14529999999999976,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[1.2856411751856643e-17, 1.7166036328300043e-18, 0.2916765035769095]","[-0.08419973765003352, -0.2381528605652678, -0.14583825178845475]","[-0.08419973765003352, -0.23815286056526783, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.08419973765003351, -0.23815286056526797, 0.14583825178845475]",1.159474092300624e-13
9-8-8-7-0-211-998-109,ehh,9,8,8,7,0,211,998,109,0.4,-0.14529999999999976,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[1.2856411751856643e-17, 1.7166036328300043e-18, 0.2916765035769095]","[-0.25259921295010057, 2.4414516192591173e-08, -0.14583825178845475]","[-0.25259921295010057, 2.4414516187368884e-08, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.2525992129501007, 2.4414516242021733e-08, 0.14583825178845475]",1.159474092300624e-13
9-8-8-7-0-899-109-998,ehh,9,8,8,7,0,899,109,998,0.4,-0.14529999999999976,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[-1.2856411751856643e-17, -1.7166036328300043e-18, -0.2916765035769095]","[-0.25259921295010057, 2.4414516187368884e-08, 0.14583825178845475]","[-0.25259921295010057, 2.4414516192591173e-08, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.25259921295010046, 2.4414516186510582e-08, -0.14583825178845472]",1.159474092300624e-13
9-8-8-7-0-899-112-901,ehh,9,8,8,7,0,899,112,901,0.4,-0.14529999999999976,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[-1.2856411751856643e-17, -1.7166036328300043e-18, -0.2916765035769095]","[0.25259921295010057, -2.4414516192591173e-08, 0.14583825178845475]","[0.25259921295010057, -2.4414516187368884e-08, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.25259921295010057, -2.4414516186510582e-08, -0.14583825178845472]",1.159474092300624e-13
