pair_id,pair_type,E1_index,E2_index,E3_index,E4_index,k1_index,k2_index,k3_index,k4_index,E1,E2,E3,E4,k1,k2,k3,k4,kw1,kw2,kw3,kw4,k4_mapped,probability,C_Gaussian_FWHM_0.001,C_Gaussian_FWHM_0.005,C_Gaussian_FWHM_0.010,C_Gaussian_FWHM_0.030,C_Gaussian_FWHM_0.050,C_Gaussian_FWHM_0.070,C_Gaussian_FWHM_0.100,C_Gaussian_FWHM_0.150,C_Gaussian_FWHM_0.200,C_Lorentzian_FWHM_0.001,C_Lorentzian_FWHM_0.005,C_Lorentzian_FWHM_0.010,C_Lorentzian_FWHM_0.030,C_Lorentzian_FWHM_0.050,C_Lorentzian_FWHM_0.070,C_Lorentzian_FWHM_0.100,C_Lorentzian_FWHM_0.150,C_Lorentzian_FWHM_0.200,C_Rectangular_FWHM_0.001,C_Rectangular_FWHM_0.005,C_Rectangular_FWHM_0.010,C_Rectangular_FWHM_0.030,C_Rectangular_FWHM_0.050,C_Rectangular_FWHM_0.070,C_Rectangular_FWHM_0.100,C_Rectangular_FWHM_0.150,C_Rectangular_FWHM_0.200
9-8-7-7-0-91-9-90,ehh,9,8,7,7,0,91,9,90,0.4,-0.14529999999999976,-0.12330000000000041,-0.12330000000000041,"[0.0, 0.0, 0.0]","[0.16839947530006705, -0.238152884979784, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[0.0, -0.1786146515275799, 0.0]",0.001,0.001,0.001,0.001,"[0.0, -0.17861465152757985, 0.0]",2.715410768853977e-13,0.0,0.0,0.0,0.0,2.052062677024491e-176,2.0614012151464318e-106,2.6634138995765106e-69,1.3831853244929856e-49,9.505570237195818e-43,9.680080936384704e-38,4.8399428074278705e-37,9.67927528587822e-37,2.901830968731547e-36,4.8298926568874524e-36,6.748261571161968e-36,9.599381874654879e-36,1.4250556293662576e-35,1.8730275872361124e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-7-7-0-91-10-1,ehh,9,8,7,7,0,91,10,1,0.4,-0.14529999999999976,-0.12330000000000041,-0.12330000000000041,"[0.0, 0.0, 0.0]","[0.16839947530006705, -0.238152884979784, 0.0]","[0.0, 0.1786146515275799, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]",0.001,0.001,0.001,0.001,"[0.16839947530006705, -0.0595382334522041, 0.0]",2.715410768853977e-13,0.0,0.0,0.0,0.0,1.964304412565211e-176,1.9732435798943658e-106,2.549510662613749e-69,1.324032188060008e-49,9.099056169154932e-43,9.266103764871464e-38,4.632958398219702e-37,9.26533256871718e-37,2.7777316162013738e-36,4.6233380512027613e-36,6.459666232319223e-36,9.188855869463306e-36,1.3641118725349857e-35,1.7929259157908046e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-7-0-91-9-90,ehh,9,8,8,7,0,91,9,90,0.4,-0.14529999999999976,-0.12330000000000041,-0.12330000000000041,"[0.0, 0.0, 0.0]","[0.16839947530006705, -0.238152884979784, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[0.0, -0.1786146515275799, 0.0]",0.001,0.001,0.001,0.001,"[0.0, -0.17861465152757985, 0.0]",2.715410768853977e-13,0.0,0.0,0.0,0.0,6.880710589781234e-177,6.91202336539386e-107,8.930614268741415e-70,4.637917748043174e-50,3.187284605157407e-43,3.2457992708829314e-38,1.6228668890997528e-37,3.245529130597563e-37,9.73004348252078e-37,1.6194970028859147e-36,2.262739602215071e-36,3.218740307487379e-36,4.77831182731011e-36,6.280393332398248e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-7-0-91-10-1,ehh,9,8,8,7,0,91,10,1,0.4,-0.14529999999999976,-0.12330000000000041,-0.12330000000000041,"[0.0, 0.0, 0.0]","[0.16839947530006705, -0.238152884979784, 0.0]","[0.0, 0.1786146515275799, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]",0.001,0.001,0.001,0.001,"[0.16839947530006705, -0.0595382334522041, 0.0]",2.715410768853977e-13,0.0,0.0,0.0,0.0,1.1791843140573522e-176,1.184550552522147e-106,1.5304873127837026e-69,7.948248639468778e-50,5.462220742752661e-43,5.562500466867668e-38,2.7811941142699973e-37,5.562037512957684e-37,1.667489789023268e-36,2.7754189593471656e-36,3.877778335410582e-36,5.516128068589395e-36,8.188849510407833e-36,1.0763047227524583e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-7-7-0-109-1-100,ehh,9,8,7,7,0,109,1,100,0.4,-0.14529999999999976,-0.12330000000000041,-0.12330000000000041,"[0.0, 0.0, 0.0]","[-0.25259921295010057, 2.4414516187368884e-08, 0.14583825178845475]","[0.16839947530006705, -0.059538233452204097, 0.0]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.08419973765003351, -0.0595382090376879, 0.14583825178845475]",2.715410768853977e-13,0.0,0.0,0.0,0.0,1.2833298381020025e-176,1.2891700225906737e-106,1.6656599073758953e-69,8.65023772626933e-50,5.944643918603921e-43,6.05378034501263e-38,3.026829096899573e-37,6.053276503026888e-37,1.814762438300118e-36,3.020543880463281e-36,4.2202636043001784e-36,6.003312337878026e-36,8.912088459075466e-36,1.1713639243094213e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-7-7-0-109-900-9,ehh,9,8,7,7,0,109,900,9,0.4,-0.14529999999999976,-0.12330000000000041,-0.12330000000000041,"[0.0, 0.0, 0.0]","[-0.25259921295010057, 2.4414516187368884e-08, 0.14583825178845475]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[-0.16839947530006705, 0.059538233452204097, 0.0]",0.001,0.001,0.001,0.001,"[-0.168399475300067, 0.059538233452204076, 0.0]",2.715410768853977e-13,0.0,0.0,0.0,0.0,1.3836087780649032e-175,1.389905312505336e-105,1.7958139838192444e-68,9.326164244817585e-49,6.40915629329954e-42,6.526820601494113e-37,3.263344452713991e-36,6.526277389473685e-36,1.956567333810356e-35,3.2565681116868443e-35,4.550033510709537e-35,6.472409042119672e-35,9.608475901335385e-35,1.2628938873423513e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-7-0-109-1-100,ehh,9,8,8,7,0,109,1,100,0.4,-0.14529999999999976,-0.12330000000000041,-0.12330000000000041,"[0.0, 0.0, 0.0]","[-0.25259921295010057, 2.4414516187368884e-08, 0.14583825178845475]","[0.16839947530006705, -0.059538233452204097, 0.0]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.08419973765003351, -0.0595382090376879, 0.14583825178845475]",2.715410768853977e-13,0.0,0.0,0.0,0.0,2.9984526377602685e-175,3.0120980125229727e-105,3.891752684773009e-68,2.0210960080181736e-48,1.388944035201861e-41,1.414443357038319e-36,7.072074084298417e-36,1.414325636224363e-35,4.2401252261671034e-35,7.057388908872148e-35,9.860489611207602e-35,1.4026516940829047e-34,2.0822764619569067e-34,2.7368484269152e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-7-0-109-900-9,ehh,9,8,8,7,0,109,900,9,0.4,-0.14529999999999976,-0.12330000000000041,-0.12330000000000041,"[0.0, 0.0, 0.0]","[-0.25259921295010057, 2.4414516187368884e-08, 0.14583825178845475]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[-0.16839947530006705, 0.059538233452204097, 0.0]",0.001,0.001,0.001,0.001,"[-0.168399475300067, 0.059538233452204076, 0.0]",2.715410768853977e-13,0.0,0.0,0.0,0.0,4.6642259515654776e-176,4.685451936690454e-106,6.05379376042163e-69,3.1439044033876273e-49,2.1605639964684175e-42,2.2002293215628196e-37,1.100092463025111e-36,2.2000462016200263e-36,6.595702686352468e-36,1.0978081189116196e-35,1.5338428548296246e-35,2.18188686729953e-35,3.239073310641987e-35,4.2572890088583204e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-7-7-0-112-9-111,ehh,9,8,7,7,0,112,9,111,0.4,-0.14529999999999976,-0.12330000000000041,-0.12330000000000041,"[0.0, 0.0, 0.0]","[0.25259921295010057, -2.4414516192591173e-08, 0.14583825178845475]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003354, 0.0595382090376879, 0.14583825178845475]",2.715410768853977e-13,0.0,0.0,0.0,0.0,1.090927205894614e-176,1.095891803425953e-106,1.4159366164287985e-69,7.353354837443682e-50,5.053395929570465e-43,5.146170127745005e-38,2.573033144997844e-37,5.14574182403586e-37,1.5426850193908503e-36,2.567690236727723e-36,3.587542536053765e-36,5.103268513229559e-36,7.575947720286753e-36,9.957477299230833e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-7-7-0-112-999-1,ehh,9,8,7,7,0,112,999,1,0.4,-0.14529999999999976,-0.12330000000000041,-0.12330000000000041,"[0.0, 0.0, 0.0]","[0.25259921295010057, -2.4414516192591173e-08, 0.14583825178845475]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[0.16839947530006705, -0.059538233452204097, 0.0]",0.001,0.001,0.001,0.001,"[0.16839947530006705, -0.0595382334522041, 0.0]",2.715410768853977e-13,0.0,0.0,0.0,0.0,1.2522197385588134e-175,1.2579183470353023e-105,1.6252814762157494e-68,8.440541240808905e-49,5.800535632046742e-42,5.907026405725687e-37,2.953453607832761e-36,5.906534777727235e-36,1.770769508013189e-35,2.94732075574052e-35,4.117957231511049e-35,5.857781828982155e-35,8.696044266173666e-35,1.142968069086058e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-7-0-112-9-111,ehh,9,8,8,7,0,112,9,111,0.4,-0.14529999999999976,-0.12330000000000041,-0.12330000000000041,"[0.0, 0.0, 0.0]","[0.25259921295010057, -2.4414516192591173e-08, 0.14583825178845475]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003354, 0.0595382090376879, 0.14583825178845475]",2.715410768853977e-13,0.0,0.0,0.0,0.0,3.4368691603159154e-175,3.4525096834018235e-105,4.46078240937765e-68,2.3166090577918388e-48,1.5920274543858506e-41,1.621255140601416e-36,8.106112137208933e-36,1.6211202073261935e-35,4.860091982835709e-35,8.089279779778709e-35,1.1302233766710035e-34,1.6077393684161417e-34,2.3867349663048453e-34,3.137014684330664e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-7-0-112-999-1,ehh,9,8,8,7,0,112,999,1,0.4,-0.14529999999999976,-0.12330000000000041,-0.12330000000000041,"[0.0, 0.0, 0.0]","[0.25259921295010057, -2.4414516192591173e-08, 0.14583825178845475]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[0.16839947530006705, -0.059538233452204097, 0.0]",0.001,0.001,0.001,0.001,"[0.16839947530006705, -0.0595382334522041, 0.0]",2.715410768853977e-13,0.0,0.0,0.0,0.0,1.021487711032419e-176,1.0261363029284533e-106,1.3258096832379883e-69,6.885300468008614e-50,4.731738115197522e-43,4.818607067428358e-38,2.409254919570038e-37,4.8182060260269535e-37,1.4444903205152918e-36,2.4042520970997463e-36,3.359188948248682e-36,4.778436218471447e-36,7.093724910225191e-36,9.323665812979243e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-7-7-0-121-90-111,ehh,9,8,7,7,0,121,90,111,0.4,-0.14529999999999976,-0.12330000000000041,-0.12330000000000041,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.2381528605652678, 0.14583825178845475]","[0.0, -0.1786146515275799, 0.0]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003354, 0.0595382090376879, 0.14583825178845475]",2.715410768853977e-13,0.0,0.0,0.0,0.0,2.85199559045287e-176,2.864974467678818e-106,3.7016631032719826e-69,1.922377172198837e-49,1.3211021624608474e-42,1.345355990092235e-37,6.726644219680249e-37,1.3452440192583188e-36,4.033019663445289e-36,6.712676330031662e-36,9.378861795821642e-36,1.3341402815866411e-35,1.9805693152588343e-35,2.6031692303569023e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-7-7-0-121-999-10,ehh,9,8,7,7,0,121,999,10,0.4,-0.14529999999999976,-0.12330000000000041,-0.12330000000000041,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.2381528605652678, 0.14583825178845475]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[0.0, 0.1786146515275799, 0.0]",0.001,0.001,0.001,0.001,"[0.0, 0.1786146515275799, 0.0]",2.715410768853977e-13,0.0,0.0,0.0,0.0,1.2223541946948659e-175,1.2279168908900057e-105,1.5865183791932991e-68,8.239233637278428e-49,5.662192379645482e-42,5.766143339604452e-37,2.8830134961185183e-36,5.765663436974241e-36,1.7285365094538675e-35,2.877026913053615e-35,4.0197436124947126e-35,5.718073250070721e-35,8.488642894451846e-35,1.1157081865340808e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-7-0-121-90-111,ehh,9,8,8,7,0,121,90,111,0.4,-0.14529999999999976,-0.12330000000000041,-0.12330000000000041,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.2381528605652678, 0.14583825178845475]","[0.0, -0.1786146515275799, 0.0]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003354, 0.0595382090376879, 0.14583825178845475]",2.715410768853977e-13,0.0,0.0,0.0,0.0,5.824851517670021e-175,5.851359284007489e-105,7.560193296642911e-68,3.92621981131413e-48,2.6981892825385773e-41,2.7477247534772125e-36,1.3738346553898106e-35,2.747496066769542e-35,8.236948467259749e-35,1.3709818850878306e-34,1.9155175957594758e-34,2.724818043197138e-34,4.045070132806273e-34,5.316654167683534e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-7-0-121-999-10,ehh,9,8,8,7,0,121,999,10,0.4,-0.14529999999999976,-0.12330000000000041,-0.12330000000000041,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.2381528605652678, 0.14583825178845475]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[0.0, 0.1786146515275799, 0.0]",0.001,0.001,0.001,0.001,"[0.0, 0.1786146515275799, 0.0]",2.715410768853977e-13,0.0,0.0,0.0,0.0,5.515082432826831e-177,5.54018050030851e-107,7.158137698893447e-70,3.7174210953031723e-50,2.554697963961582e-43,2.601599108951584e-38,1.3007733073648923e-37,2.601382583939699e-37,7.798902625084495e-37,1.2980722490924861e-36,1.8136492252371672e-36,2.5799105912140487e-36,3.829950885669284e-36,5.033911321629004e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-7-7-0-190-10-100,ehh,9,8,7,7,0,190,10,100,0.4,-0.14529999999999976,-0.12330000000000041,-0.12330000000000041,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.23815286056526783, 0.14583825178845475]","[0.0, 0.1786146515275799, 0.0]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.08419973765003351, -0.0595382090376879, 0.14583825178845475]",2.715410768853977e-13,0.0,0.0,0.0,0.0,3.7719401090738014e-176,3.789105474877023e-106,4.895677811091247e-69,2.5424624024167106e-49,1.747239109152666e-42,1.7793162924230884e-37,8.896401949784385e-37,1.779168204087711e-36,5.333917303433502e-36,8.877928554039668e-36,1.2404123310549068e-35,1.764482826023089e-35,2.6194251015091413e-35,3.442851897653466e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-7-7-0-190-900-90,ehh,9,8,7,7,0,190,900,90,0.4,-0.14529999999999976,-0.12330000000000041,-0.12330000000000041,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.23815286056526783, 0.14583825178845475]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[0.0, -0.1786146515275799, 0.0]",0.001,0.001,0.001,0.001,"[0.0, -0.17861465152757985, 0.0]",2.715410768853977e-13,0.0,0.0,0.0,0.0,1.4242454219657104e-175,1.4307268858688073e-105,1.8485571107272828e-68,9.600074053273077e-49,6.597393464185148e-42,6.718513577711214e-37,3.359189006863236e-36,6.717954411532512e-36,2.01403179289192e-35,3.352213644435217e-35,4.683668172792296e-35,6.66250394871085e-35,9.890677214179135e-35,1.299985130183563e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-7-0-190-10-100,ehh,9,8,8,7,0,190,10,100,0.4,-0.14529999999999976,-0.12330000000000041,-0.12330000000000041,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.23815286056526783, 0.14583825178845475]","[0.0, 0.1786146515275799, 0.0]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.08419973765003351, -0.0595382090376879, 0.14583825178845475]",2.715410768853977e-13,0.0,0.0,0.0,0.0,5.992624571712667e-175,6.019895840587633e-105,7.777949356979001e-68,4.039306623327908e-48,2.7759051616375364e-41,2.8268674015191404e-36,1.4134051809534517e-35,2.8266321279538916e-35,8.47419709001895e-35,1.4104702423790971e-34,1.970690201642749e-34,2.8033009098300296e-34,4.161580187687307e-34,5.469789626037264e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-7-0-190-900-90,ehh,9,8,8,7,0,190,900,90,0.4,-0.14529999999999976,-0.12330000000000041,-0.12330000000000041,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.23815286056526783, 0.14583825178845475]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[0.0, -0.1786146515275799, 0.0]",0.001,0.001,0.001,0.001,"[0.0, -0.17861465152757985, 0.0]",2.715410768853977e-13,0.0,0.0,0.0,0.0,5.715202851856639e-176,5.741211628442391e-106,7.417878062382698e-69,3.852311530099632e-49,2.647397798147115e-42,2.6960007992567117e-37,1.347973200114134e-36,2.6957764174128317e-36,8.08189380070408e-36,1.345174131173731e-35,1.8794593463637726e-35,2.673525291422359e-35,3.968924579252114e-35,5.216571953689029e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-7-7-0-211-900-111,ehh,9,8,7,7,0,211,900,111,0.4,-0.14529999999999976,-0.12330000000000041,-0.12330000000000041,"[0.0, 0.0, 0.0]","[1.2856411751856643e-17, 1.7166036328300043e-18, 0.2916765035769095]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003354, 0.0595382090376879, 0.14583825178845475]",2.715410768853977e-13,0.0,0.0,0.0,0.0,1.4640384095272685e-176,1.4707009635771187e-106,1.9002052389076594e-69,9.868297227102684e-50,6.781722647912968e-43,6.906226820883189e-38,3.453043734640799e-37,6.905652031770089e-37,2.0703032337876308e-36,3.44587348269019e-36,4.814528449025556e-36,6.848652299740103e-36,1.0167019752683494e-35,1.3363063226675157e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-7-7-0-211-999-100,ehh,9,8,7,7,0,211,999,100,0.4,-0.14529999999999976,-0.12330000000000041,-0.12330000000000041,"[0.0, 0.0, 0.0]","[1.2856411751856643e-17, 1.7166036328300043e-18, 0.2916765035769095]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.08419973765003351, -0.0595382090376879, 0.14583825178845475]",2.715410768853977e-13,0.0,0.0,0.0,0.0,1.1930499890355118e-176,1.1984793274902925e-106,1.5484838544475224e-69,8.041709713337096e-50,5.5264493595813344e-43,5.627908242920987e-38,2.813897342408226e-37,5.62743984527471e-37,1.6870973017491133e-36,2.8080542791693208e-36,3.92337596878746e-36,5.58099056550796e-36,8.285139737815706e-36,1.0889606674467993e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-7-0-211-900-111,ehh,9,8,8,7,0,211,900,111,0.4,-0.14529999999999976,-0.12330000000000041,-0.12330000000000041,"[0.0, 0.0, 0.0]","[1.2856411751856643e-17, 1.7166036328300043e-18, 0.2916765035769095]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003354, 0.0595382090376879, 0.14583825178845475]",2.715410768853977e-13,0.0,0.0,0.0,0.0,5.136746642460004e-177,5.1601229773451165e-107,6.667087978993375e-70,3.462405242802677e-50,2.379445157658828e-43,2.423128874446254e-38,1.211539990669439e-37,2.422927203094764e-37,7.263896299323578e-37,1.2090242255506284e-36,1.6892325149820167e-36,2.4029281934908636e-36,3.567215466381434e-36,4.688583968556451e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-7-0-211-999-100,ehh,9,8,8,7,0,211,999,100,0.4,-0.14529999999999976,-0.12330000000000041,-0.12330000000000041,"[0.0, 0.0, 0.0]","[1.2856411751856643e-17, 1.7166036328300043e-18, 0.2916765035769095]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.08419973765003351, -0.0595382090376879, 0.14583825178845475]",2.715410768853977e-13,0.0,0.0,0.0,0.0,7.081296885088866e-178,7.113522489917893e-108,9.190959302530329e-71,4.773122205036779e-51,3.280200242677326e-44,3.340420726408984e-39,1.670176662242281e-38,3.340142711001076e-38,1.0013693455859225e-37,1.666708537193599e-37,2.3287029279692815e-37,3.3125729408196253e-37,4.917609048833746e-37,6.46347919470605e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-7-7-0-899-100-999,ehh,9,8,7,7,0,899,100,999,0.4,-0.14529999999999976,-0.12330000000000041,-0.12330000000000041,"[0.0, 0.0, 0.0]","[-1.2856411751856643e-17, -1.7166036328300043e-18, -0.2916765035769095]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.0841997376500335, -0.05953820903768789, -0.14583825178845472]",2.715410768853977e-13,0.0,0.0,0.0,0.0,1.4640464218294265e-176,1.4707090123417055e-106,1.9002156382376478e-69,9.868351233731645e-50,6.781759762520517e-43,6.906264616869756e-38,3.453062632252764e-37,6.9056898246109834e-37,2.0703145640197887e-36,3.445892341061229e-36,4.81455479768993e-36,6.848689780636261e-36,1.0167075394143292e-35,1.336313635925121e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-7-7-0-899-111-900,ehh,9,8,7,7,0,899,111,900,0.4,-0.14529999999999976,-0.12330000000000041,-0.12330000000000041,"[0.0, 0.0, 0.0]","[-1.2856411751856643e-17, -1.7166036328300043e-18, -0.2916765035769095]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003351, 0.05953820903768791, -0.14583825178845472]",2.715410768853977e-13,0.0,0.0,0.0,0.0,1.193079751303679e-176,1.1985092252007538e-106,1.5485224835009174e-69,8.041910324814579e-50,5.526587224439777e-43,5.628048638810418e-38,2.8139675389365108e-37,5.6275802294793196e-37,1.68713938870505e-36,2.8081243299343792e-36,3.923473842781658e-36,5.581129790971584e-36,8.285346421988999e-36,1.0889878330640877e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-7-0-899-100-999,ehh,9,8,8,7,0,899,100,999,0.4,-0.14529999999999976,-0.12330000000000041,-0.12330000000000041,"[0.0, 0.0, 0.0]","[-1.2856411751856643e-17, -1.7166036328300043e-18, -0.2916765035769095]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.0841997376500335, -0.05953820903768789, -0.14583825178845472]",2.715410768853977e-13,0.0,0.0,0.0,0.0,5.136686578849855e-177,5.160062640397159e-107,6.667010021211713e-70,3.4623647571464522e-50,2.3794173349772218e-43,2.4231005409740806e-38,1.211525824219204e-37,2.422898871980719e-37,7.2638113631050225e-37,1.2090100885170547e-36,1.689212762907349e-36,2.4029000962238037e-36,3.5671737551867795e-36,4.688529145280311e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-7-0-899-111-900,ehh,9,8,8,7,0,899,111,900,0.4,-0.14529999999999976,-0.12330000000000041,-0.12330000000000041,"[0.0, 0.0, 0.0]","[-1.2856411751856643e-17, -1.7166036328300043e-18, -0.2916765035769095]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003351, 0.05953820903768791, -0.14583825178845472]",2.715410768853977e-13,0.0,0.0,0.0,0.0,7.081206919849891e-178,7.113432115264611e-108,9.190842534816238e-71,4.7730615642972636e-51,3.280158568955194e-44,3.3403782876080394e-39,1.6701554432699675e-38,3.3401002757322136e-38,1.0013566235614207e-37,1.666687362282522e-37,2.3286733426660784e-37,3.3125308558144227e-37,4.917546572442705e-37,6.463397078610679e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-7-7-0-901-9-900,ehh,9,8,7,7,0,901,9,900,0.4,-0.14529999999999976,-0.12330000000000041,-0.12330000000000041,"[0.0, 0.0, 0.0]","[0.25259921295010057, -2.4414516187368884e-08, -0.14583825178845475]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003352, 0.0595382090376879, -0.14583825178845472]",2.715410768853977e-13,0.0,0.0,0.0,0.0,1.2833180562798887e-176,1.2891581871517787e-106,1.6656446155092625e-69,8.650158311329299e-50,5.944589342815919e-43,6.053724767279593e-38,3.02680130859377e-37,6.053220929919456e-37,1.8147457775730065e-36,3.0205161498599474e-36,4.2202248594712326e-36,6.0032572234748874e-36,8.912006640171417e-36,1.1713531704089221e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-7-7-0-901-100-1,ehh,9,8,7,7,0,901,100,1,0.4,-0.14529999999999976,-0.12330000000000041,-0.12330000000000041,"[0.0, 0.0, 0.0]","[0.25259921295010057, -2.4414516187368884e-08, -0.14583825178845475]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]","[0.16839947530006705, -0.059538233452204097, 0.0]",0.001,0.001,0.001,0.001,"[0.16839947530006705, -0.05953823345220409, 0.0]",2.715410768853977e-13,0.0,0.0,0.0,0.0,1.3836144299363737e-175,1.3899109900973742e-105,1.7958213194982183e-68,9.326202341050031e-49,6.409182473913726e-42,6.526847262752508e-37,3.2633577830742077e-36,6.526304048513129e-36,1.9565753261469682e-35,3.256581414366542e-35,4.5500520970361023e-35,6.472435481113547e-35,9.608515150776183e-35,1.2628990461083588e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
